time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-28 00:00:00+00:00,,,1,1
2024-05-02 00:00:00+00:00,,,1,1
2024-05-03 00:00:00+00:00,1.0,1.0,1,1
2024-05-04 00:00:00+00:00,,,12,1
2024-05-09 00:00:00+00:00,1.0,1.0,2,2
2024-05-10 00:00:00+00:00,1.0,1.0,1,1
2024-05-11 00:00:00+00:00,,,10,1
