time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-10 00:00:00+00:00,,,1.0,1.0
2025-12-12 00:00:00+00:00,1.0,1.0,,
2025-12-14 00:00:00+00:00,1.0,1.0,,
2025-12-15 00:00:00+00:00,4.0,4.0,,
2025-12-20 00:00:00+00:00,6.0,5.0,,
2025-12-23 00:00:00+00:00,1.0,1.0,,
