time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-13 00:00:00+00:00,,,1,1
2024-03-16 00:00:00+00:00,,,1,1
2024-03-19 00:00:00+00:00,,,1,1
2024-03-20 00:00:00+00:00,,,3,1
2024-03-22 00:00:00+00:00,1.0,1.0,1,1
