url_path,views_total,views_unique
/weanalyze/workcell,11,10
/weanalyze/workcell/issues,1,1
/weanalyze/workcell/issues/81,1,1
/weanalyze/workcell/issues/new,1,1
/weanalyze/workcell/issues/new/choose,1,1
