time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-11 00:00:00+00:00,,,28.0,6.0
2024-04-12 00:00:00+00:00,,,1.0,1.0
2024-04-13 00:00:00+00:00,,,2.0,1.0
2024-04-15 00:00:00+00:00,1.0,1.0,,
2024-04-16 00:00:00+00:00,,,5.0,2.0
