time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-07 00:00:00+00:00,,,1,1
2024-07-08 00:00:00+00:00,,,2,1
2024-07-11 00:00:00+00:00,,,1,1
2024-07-12 00:00:00+00:00,,,1,1
2024-07-15 00:00:00+00:00,,,1,1
2024-07-17 00:00:00+00:00,,,2,2
