url_path,views_total,views_unique
/weanalyze/workcell,207,50
/weanalyze/workcell/blob/main/README_zh-hans.md,21,16
/weanalyze/workcell/actions,19,1
/weanalyze/workcell/stargazers,15,5
/weanalyze/workcell/releases,9,1
/weanalyze/workcell/tree/main/workcell,8,5
/weanalyze/workcell/issues,7,2
/weanalyze/workcell/compare/dev,7,1
/weanalyze/workcell/commits,6,2
/weanalyze/workcell/blob/main/pyproject.toml,5,2
