time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-13 00:00:00+00:00,1.0,1.0,,
2023-11-14 00:00:00+00:00,1.0,1.0,,
2023-11-15 00:00:00+00:00,,,4.0,1.0
2023-11-17 00:00:00+00:00,,,4.0,2.0
2023-11-24 00:00:00+00:00,,,1.0,1.0
