time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-01 00:00:00+00:00,1.0,1.0,11,4
2023-06-02 00:00:00+00:00,,,3,3
2023-06-03 00:00:00+00:00,,,1,1
2023-06-04 00:00:00+00:00,,,26,2
2023-06-05 00:00:00+00:00,,,9,1
2023-06-07 00:00:00+00:00,,,1,1
2023-06-08 00:00:00+00:00,3.0,3.0,6,4
2023-06-09 00:00:00+00:00,,,2,1
2023-06-10 00:00:00+00:00,,,9,2
2023-06-12 00:00:00+00:00,2.0,2.0,1,1
2023-06-13 00:00:00+00:00,,,6,2
2023-06-14 00:00:00+00:00,7.0,3.0,1,1
