time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-01 00:00:00+00:00,,,1.0,1.0
2024-04-02 00:00:00+00:00,,,42.0,1.0
2024-04-04 00:00:00+00:00,1.0,1.0,,
2024-04-11 00:00:00+00:00,,,28.0,6.0
2024-04-12 00:00:00+00:00,,,1.0,1.0
2024-04-13 00:00:00+00:00,,,2.0,1.0
