url_path,views_total,views_unique
/weanalyze/workcell,201,45
/weanalyze/workcell/actions,19,1
/weanalyze/workcell/stargazers,16,5
/weanalyze/workcell/blob/main/README_zh-hans.md,15,10
/weanalyze/workcell/issues,9,2
/weanalyze/workcell/releases,9,1
/weanalyze/workcell/tree/main/workcell,8,5
/weanalyze/workcell/compare/dev,7,1
/weanalyze/workcell/commits,6,2
/weanalyze/workcell/pulls,6,2
