time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-15 00:00:00+00:00,4,4,,
2025-12-20 00:00:00+00:00,6,5,,
2025-12-23 00:00:00+00:00,1,1,,
2025-12-25 00:00:00+00:00,1,1,,
2025-12-28 00:00:00+00:00,1,1,1.0,1.0
