url_path,views_total,views_unique
/weanalyze/workcell,13,10
/weanalyze/workcell/blob/main/workcell/__init__.py,4,1
/weanalyze/workcell/blob/main/pyproject.toml,3,1
/weanalyze/workcell/blob/main/examples/hello_workcell/app.py,2,1
/weanalyze/workcell/tree/main,1,1
