time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-06 00:00:00+00:00,1.0,1.0,16,3
2023-02-07 00:00:00+00:00,,,30,4
2023-02-08 00:00:00+00:00,1.0,1.0,5,1
2023-02-09 00:00:00+00:00,1.0,1.0,7,1
2023-02-11 00:00:00+00:00,,,8,3
2023-02-12 00:00:00+00:00,39.0,4.0,33,1
2023-02-13 00:00:00+00:00,53.0,8.0,64,3
2023-02-14 00:00:00+00:00,54.0,7.0,63,1
2023-02-15 00:00:00+00:00,5.0,4.0,31,5
2023-02-16 00:00:00+00:00,1.0,1.0,8,2
2023-02-17 00:00:00+00:00,,,26,6
