url_path,views_total,views_unique
/weanalyze/workcell,161,59
/weanalyze/workcell/tree/dev,16,1
/weanalyze/workcell/blob/main/README_zh-hans.md,15,10
/weanalyze/workcell/stargazers,11,4
/weanalyze/workcell/tree/main/workcell,10,6
/weanalyze/workcell/blob/main/README.md,6,3
/weanalyze/workcell/tree/main/workcell/cli,6,2
/weanalyze/workcell/issues,5,4
/weanalyze/workcell/tree/main/workcell/utils,5,1
/weanalyze/workcell/tree/main/examples,4,4
